Client_ID,Age,Annual_Income,Spending_Score,Online_Purchases,Loyalty_Card,Income_Category,Monthly_Expenses
1675,50,59812,92,22,True,Medium,1370.349738625101
1676,33,118946,54,32,False,High,4816.464375712348
1677,62,76668,87,15,False,High,2088.060884283524
1678,59,109003,45,37,False,High,2852.5259261480364
1679,61,52998,23,34,False,Medium,908.7523205325048
1680,19,114601,28,33,False,High,2532.399052572467
1681,52,17812,57,27,False,Low,526.3951500846905
1682,59,71844,26,1,True,High,1547.276569828976
1683,51,143251,25,29,True,Very High,8271.900310304467
1684,47,84601,54,12,True,High,2497.9596124072814
1685,30,149347,29,40,True,Very High,3300.0954361730255
1686,30,57857,83,15,True,Medium,1444.2127238869648
1687,35,135555,97,4,False,Very High,5578.671296576202
1688,49,30700,36,27,True,Medium,593.5890076103753
1689,49,103330,14,38,True,High,5435.304944478573
1690,52,73353,78,44,True,High,4161.2535821284355
1691,56,110772,35,19,False,High,2985.0627200902964
1692,63,101502,30,23,False,High,3595.265414687892
1693,69,123943,92,26,False,Very High,2180.02542766454
1694,46,119850,17,29,True,High,5197.046684731563
1695,66,55095,67,44,True,Medium,1868.4690070169743
1696,46,25523,80,26,True,Low,712.5792595962502
1697,61,72433,30,25,True,High,1831.4596847205335
1698,33,29991,93,6,True,Low,1317.1335884193284
1699,61,20775,45,41,False,Low,706.5378674873472
1700,64,94995,79,46,True,High,2294.3639233915205
1701,27,132808,89,37,False,Very High,6026.766620587589
1702,47,147686,51,4,True,Very High,5938.652716356547
1703,42,17415,47,22,False,Low,913.3239098582156
1704,56,47044,53,27,False,Medium,1014.3390077810723
1705,37,59976,64,33,False,Medium,2962.9808382591955
1706,22,13832,38,14,False,Low,618.7035081356803
1707,18,44148,64,31,True,Medium,947.362618295286
1708,47,122230,87,25,True,Very High,5575.830742175852
1709,66,95076,89,47,True,High,3333.7895848974476
1710,20,48402,7,30,False,Medium,2712.4980662697462
1711,62,48578,22,18,True,Medium,1096.2665079298463
1712,31,100453,81,8,True,High,4364.822608650556
1713,47,85715,82,28,True,High,2792.8091498690173
1714,67,121435,41,38,True,Very High,6865.199563466802
1715,21,105742,74,3,False,High,3216.208557407684
1716,35,55475,10,2,False,Medium,3148.6359720440673
1717,54,70142,57,28,True,High,3803.7008569961977
1718,42,103526,7,10,True,High,2891.753950782125
1719,65,61001,50,32,True,Medium,3059.052163674538
1720,18,67649,91,37,False,Medium,3933.8011936585576
1721,63,35711,52,10,False,Medium,971.1353529391108
1722,32,40106,33,26,False,Medium,1398.3243813700442
1723,26,75458,1,32,True,High,2893.1249174939394
1724,32,140429,53,20,False,Very High,4066.186852908369
1725,66,111754,60,38,False,High,1933.646120408434
1726,41,148286,34,30,False,Very High,3831.520212711435
1727,21,136479,4,37,False,Very High,3877.919334919952
1728,29,146213,17,45,False,Very High,5139.38513036817
1729,54,38884,4,1,True,Medium,925.2811987761133
1730,54,12708,43,26,True,Low,674.1881818682406
1731,60,28375,90,35,True,Low,1306.3272246354861
1732,23,25088,4,10,True,Low,507.19623254236666
1733,56,67615,1,46,False,Medium,2958.4167118261025
1734,63,120138,71,17,True,Very High,5274.340906767435
1735,41,20014,94,0,True,Low,1130.9754403876484
1736,28,144345,50,34,True,Very High,2423.9186531627124
1737,30,112842,73,34,False,High,3046.416395874454
1738,51,88077,61,30,True,High,4872.828755372486
1739,42,149784,35,27,False,Very High,8313.847766000685
1740,24,62874,8,38,False,Medium,2935.656272146227
1741,69,79087,24,0,False,High,3841.5301571536156
1742,21,22297,83,24,True,Low,456.60814637322255
1743,25,37128,36,42,False,Medium,1413.7659164019274
1744,37,78368,50,37,True,High,2062.3289942223464
1745,46,88958,43,19,True,High,2154.3331134908403
1746,68,42920,27,2,True,Medium,2164.4257332655593
1747,62,143872,32,1,False,Very High,3207.375283354322
1748,63,143682,78,17,False,Very High,5200.400187788109
1749,27,87603,18,43,True,High,4885.977896768968
1750,60,43872,28,9,False,Medium,1070.9009975734461
1751,51,20728,29,4,False,Low,1190.1269869685884
1752,43,105102,16,8,False,High,6105.935661644117
1753,58,132049,99,1,True,Very High,5257.845402444026
1754,66,30583,47,33,False,Medium,726.528142618251
1755,20,95774,59,37,False,High,2857.676230735472
1756,23,148335,31,30,True,Very High,5095.88101396141
1757,22,136374,4,9,False,Very High,4030.5575738595126
1758,22,101118,37,49,True,High,2867.68785691473
1759,64,75942,17,11,False,High,4342.07785738786
1760,40,23689,39,35,False,Low,546.1941415271499
1761,66,43276,48,20,False,Medium,2043.5791074012886
1762,26,111968,46,48,False,High,1868.0474703302305
1763,52,23050,90,46,False,Low,956.7504387385327
1764,37,76216,48,5,False,High,4178.996332890085
1765,66,94040,39,47,True,High,2695.5550920219302
1766,59,31644,4,48,False,Medium,772.0159983773028
1767,52,72021,30,2,False,High,3155.9596044557993
1768,67,52291,30,9,False,Medium,2424.126674543344
1769,35,142610,22,4,True,Very High,6465.168012822584
1770,34,51520,75,45,True,Medium,1544.1335691125496
1771,41,35675,66,25,True,Medium,969.4716957097554
1772,20,10174,12,20,False,Low,574.7965779505765
1773,49,102268,94,44,False,High,5638.799754656214
1774,52,44998,36,25,True,Medium,1607.3972004982136
1775,55,115410,18,37,True,High,5992.634753869844
1776,30,85225,90,43,True,High,3026.63618255762
1777,64,54814,53,25,False,Medium,1882.8358181927742
1778,42,95091,71,7,True,High,2205.9643937568553
1779,26,60719,1,4,False,Medium,2090.7728893390045
1780,21,139887,58,14,False,Very High,5463.851803746299
1781,31,43919,90,15,False,Medium,773.16531484752
1782,54,83155,87,0,True,High,2924.675706056705
1783,51,81569,90,15,False,High,4015.0852240949202
1784,28,51328,6,36,True,Medium,2309.858499232438
1785,58,34618,70,2,True,Medium,1493.1276933538209
1786,20,44675,44,46,True,Medium,2437.682865226334
1787,45,28919,72,30,True,Low,503.7111538389928
1788,46,14173,24,12,False,Low,565.1764766292722
1789,26,119369,86,15,False,High,5905.526861909096
1790,20,36400,19,42,False,Medium,1427.691997096922
1791,42,80305,18,20,False,High,2422.1846812486397
1792,51,98791,95,1,True,High,2207.3637323333996
1793,29,80533,30,26,True,High,4320.471535940555
1794,59,113591,42,37,True,High,4121.282121404175
1795,26,141060,33,25,True,Very High,7512.122070283459
1796,32,49194,74,37,False,Medium,2020.7503879573865
1797,57,119903,12,45,True,High,5366.619056603685
1798,42,141461,94,24,False,Very High,7098.166131647078
1799,22,109303,27,10,True,High,4823.703270476188
1800,28,123903,39,7,True,Very High,4120.0578718601
1801,51,77391,9,7,True,High,2946.125050650926
1802,41,68002,21,32,True,Medium,3408.7292403753822
1803,32,45531,76,6,False,Medium,1467.7113185065975
1804,55,14986,29,37,False,Low,492.11617296386237
1805,25,42298,33,20,False,Medium,873.6125220425556
1806,22,11481,62,7,False,Low,628.8643291992034
1807,65,66408,15,20,True,Medium,1358.6974834540374
1808,43,131950,2,19,True,Very High,5762.966706847373
1809,35,135355,52,7,False,Very High,4586.247444931361
1810,23,37798,44,45,False,Medium,1268.7834047031338
1811,54,101649,54,30,True,High,4572.306859824032
1812,65,74887,18,49,True,High,1457.4686814772388
1813,30,29477,3,28,False,Low,1220.4777235024765
1814,45,137815,7,47,False,Very High,6730.148357657504
1815,22,137426,43,8,False,Very High,7032.848602721794
1816,30,34335,82,14,True,Medium,816.2150383264698
1817,34,96610,38,29,False,High,5222.652267835515
1818,67,21442,37,25,False,Low,943.5785208913688
1819,57,56289,58,9,False,Medium,3006.430203474809
1820,62,63747,33,28,False,Medium,2351.416244734325
1821,49,47327,59,15,False,Medium,1857.650505142303
1822,46,82827,95,35,True,High,4552.165973810573
1823,68,116464,11,19,False,High,6308.027710719104
1824,20,141184,68,44,True,Very High,4989.447697738717
1825,57,97051,82,36,False,High,2727.184179703106
1826,51,69722,68,21,False,Medium,2304.226209945401
1827,57,102036,98,6,False,High,3349.1800427442313
1828,44,76960,93,22,True,High,2202.5531124448257
1829,30,29552,88,40,True,Low,823.2443528019928
1830,62,10887,22,39,True,Low,572.0496745606127
1831,50,41802,66,28,False,Medium,818.3820003525095
1832,23,95024,44,15,False,High,4266.62187365966
1833,41,128639,6,37,True,Very High,3070.29160830444
1834,36,128248,42,27,True,Very High,3978.3913256667424
1835,33,91938,25,47,False,High,1768.0559780120263
1836,57,132746,57,37,True,Very High,3705.680016583965
1837,45,36049,85,30,False,Medium,1755.0171330293942
1838,50,87789,55,13,True,High,4700.425430278303
1839,65,94526,16,32,True,High,2447.936481696798
1840,58,148918,95,8,True,Very High,5358.242380281671
1841,30,56220,14,26,False,Medium,2038.7340822929057
1842,60,56163,39,23,False,Medium,2980.325412390998
1843,62,144837,28,12,True,Very High,7017.346934223875
1844,42,127126,96,25,False,Very High,4836.493935927363
1845,59,91486,92,28,False,High,4081.599099265027
1846,53,85277,51,48,False,High,4432.1123721762115
1847,44,114245,49,42,False,High,1949.490741777016
1848,55,132332,9,27,True,Very High,4427.001816204793
1849,24,32931,58,27,False,Medium,1793.7010309000614
1850,22,99116,45,7,False,High,4709.302765213712
1851,60,65633,22,22,True,Medium,2578.3961634028465
1852,62,61913,32,28,False,Medium,2398.211733430259
1853,68,104776,69,4,False,High,3264.5149894417737
1854,48,35991,87,41,False,Medium,1380.435605262156
1855,40,114092,69,6,True,High,5017.115833049346
1856,59,105556,42,41,True,High,3599.29703684957
1857,27,72875,53,35,False,High,3383.0796059720697
1858,49,72120,96,40,False,High,3790.002842917459
1859,60,143060,59,26,True,Very High,3306.38393255526
1860,47,120041,74,45,True,Very High,4259.1898402511015
1861,56,138467,39,1,True,Very High,4661.838249165471
1862,48,128490,15,24,False,Very High,5822.014694681231
1863,35,136155,71,8,False,Very High,3686.7793638413905
1864,53,38230,29,26,True,Medium,1657.0330199427299
1865,19,69778,3,0,False,Medium,3714.1935128974897
1866,31,55833,83,22,False,Medium,1903.280900469889
1867,30,32625,10,9,False,Medium,1782.161967159252
1868,46,42088,92,41,False,Medium,2443.144810176343
1869,29,113937,29,24,False,High,2402.608745621659
1870,56,86361,79,2,False,High,2277.962765315016
1871,19,98229,35,5,False,High,5526.935525347272
1872,49,145189,6,5,True,Very High,8217.259936356086
1873,30,100265,12,1,True,High,2079.275831943889
1874,63,107718,38,17,True,High,1862.6170193176838
1875,44,70710,77,22,True,High,1653.140943519234
1876,66,104876,93,1,True,High,6100.3431945831935
1877,58,40949,19,11,True,Medium,989.6001791912923
1878,34,78136,67,21,True,High,2938.3941582846664
1879,57,121541,8,36,True,Very High,6322.247453670447
1880,48,71842,8,19,True,High,1258.4371881275883
1881,51,36990,84,38,False,Medium,1548.1686439058503
1882,41,40109,47,23,False,Medium,1131.4505720296568
1883,62,140356,4,47,True,Very High,7382.34498049229
1884,52,138133,51,19,False,Very High,3933.689122137294
1885,65,11306,85,0,False,Low,511.95250722946923
1886,23,13849,67,0,True,Low,619.8694870735
1887,36,22360,45,16,True,Low,579.0248230208979
1888,47,121072,8,0,True,Very High,2193.4170302692037
1889,24,104767,87,44,False,High,3532.6104206989467
1890,27,64330,16,29,False,Medium,1847.3248110818495
1891,58,61707,77,40,True,Medium,3108.432916475546
1892,49,28689,67,46,False,Low,1434.8853417748082
1893,51,39084,9,2,False,Medium,1395.6635061456907
1894,45,50387,60,45,False,Medium,2113.1304790567096
1895,32,84816,78,10,True,High,3549.0531294977927
1896,47,12642,77,23,False,Low,646.4055546842505
1897,54,52137,71,21,False,Medium,1792.2146193808812
1898,46,72260,15,43,False,High,2033.657378402591
1899,39,58442,71,44,False,Medium,1619.4154452487448
1900,21,113061,98,25,False,High,4410.284803663553
1901,37,144066,41,12,False,Very High,5097.224373950789
1902,49,135844,22,0,False,Very High,4755.223583903236
1903,53,109575,24,23,True,High,2242.3489137814445
1904,67,11813,44,9,True,Low,550.5860828655534
1905,21,103027,1,34,False,High,2634.6437396963465
1906,44,133489,10,23,True,Very High,3320.2809642888337
1907,34,94381,80,27,False,High,3196.205959420861
1908,29,65276,72,35,False,Medium,1707.452459476817
1909,39,51243,56,15,False,Medium,2100.660382986026
1910,34,70272,89,39,True,High,2258.8446575713324
1911,27,75618,50,15,False,High,2674.708609959233
1912,18,11920,12,16,False,Low,465.4607630633343
1913,39,116121,89,14,True,High,2920.131183587903
1914,43,86872,81,15,True,High,2011.6356242322627
1915,35,91132,60,14,False,High,4861.9753688615565
1916,67,12093,26,33,True,Low,420.0925307641823
1917,31,22905,78,10,True,Low,775.0418386930545
1918,64,131759,41,0,False,Very High,2391.492554491638
1919,46,40981,36,14,False,Medium,1533.3319523472485
1920,29,83903,23,25,False,High,3335.7375896803223
1921,53,80821,43,3,True,High,3228.9365846427954
1922,52,119200,6,42,True,High,5498.254807636992
1923,69,92289,69,4,True,High,2220.634211228562
1924,29,126506,43,34,False,Very High,3437.922492457444
1925,24,88513,25,12,True,High,4465.22440287248
1926,46,148746,18,9,True,Very High,8349.426690541144
1927,28,60516,62,10,False,Medium,1351.3544224866991
1928,50,79212,13,17,False,High,2962.6923546444723
1929,23,143498,43,33,False,Very High,3672.210996484385
1930,64,140970,78,38,True,Very High,2702.354772625078
1931,32,100009,28,40,False,High,3023.2026392773614
1932,49,54816,18,41,True,Medium,1241.782535920742
1933,68,14138,59,49,True,Low,653.8430746755572
1934,28,101176,60,22,False,High,3936.2751022342527
1935,40,85945,63,6,False,High,1947.4939003859279
1936,43,14017,57,38,False,Low,239.01413936167063
1937,51,20451,92,2,False,Low,1029.500825399757
1938,63,103863,51,11,False,High,2493.5533169765517
1939,51,20278,56,6,True,Low,850.1692112896955
1940,46,53764,27,48,True,Medium,1650.8279056107558
1941,21,133030,32,25,True,Very High,5462.466432252049
1942,34,142206,9,32,False,Very High,4240.426653277015
1943,52,72943,96,36,True,High,1479.9513489822957
1944,30,105667,84,47,False,High,2742.7191064280064
1945,58,64318,92,14,False,Medium,1575.9479532833827
1946,56,113423,97,1,True,High,3913.1849588234045
1947,32,113998,68,40,True,High,5026.7597809589615
1948,46,70128,46,6,False,High,1939.6413509932565
1949,46,31869,98,31,True,Medium,547.1773653373081
1950,28,15039,67,3,False,Low,575.8291258824032
1951,69,122935,26,19,True,Very High,5151.793451014384
1952,49,20442,8,49,True,Low,1160.8249432660414
1953,19,83788,6,35,True,High,3454.4074853990396
1954,64,129729,80,31,True,Very High,4709.014373148623
1955,31,37586,24,27,True,Medium,1524.428062957962
1956,37,63053,48,12,False,Medium,3488.6716006121
1957,39,96346,94,0,True,High,4931.221700672341
1958,28,77087,45,34,True,High,2322.177567450661
1959,44,44397,13,47,True,Medium,1178.840915970247
1960,20,68671,69,29,False,Medium,1895.9880331162767
1961,34,126214,25,35,False,Very High,4756.274879442329
1962,61,76897,20,24,False,High,3665.5821104634974
1963,45,146355,82,15,False,Very High,5507.9436278026005
1964,46,148682,82,18,False,Very High,2898.037655188143
1965,38,24924,66,0,True,Low,1166.83855740692
1966,64,123143,74,4,True,Very High,6187.782481455301
1967,33,120253,45,21,True,Very High,3454.757782260069
1968,54,110297,47,23,False,High,4890.4115277389865
1969,37,10869,63,42,False,Low,374.3428071900084
1970,23,107088,76,44,True,High,5752.0505652558495
1971,36,11014,77,36,False,Low,571.4547623992662
1972,22,20103,55,35,False,Low,775.164977584114
1973,20,120317,75,35,False,Very High,5471.94469815226
1974,18,92409,19,3,True,High,4941.377605072983
1975,55,33248,35,35,True,Medium,1240.866631295104
1976,32,18024,53,17,False,Low,535.6513061071053
1977,51,95947,26,49,False,High,4612.116872250441
1978,52,101829,14,15,False,High,2630.8636107695993
1979,66,102708,45,40,False,High,3374.5190478918566
1980,42,96664,44,17,True,High,5097.927401987129
1981,41,95178,88,21,False,High,4459.177895923036
1982,29,111121,65,1,True,High,3721.67844642114
1983,35,30025,51,20,True,Medium,769.0709868671222
1984,32,145530,43,35,True,Very High,4584.003329908975
1985,61,73610,86,43,False,High,2098.204434359639
1986,33,80843,23,38,True,High,1940.532762718541
1987,44,117237,56,46,True,High,5585.038366154036
1988,25,140299,19,38,False,Very High,3811.864710633009
1989,63,15668,82,28,False,Low,557.6289967745217
1990,42,83233,76,25,False,High,2725.3933057712443
1991,34,91982,55,20,True,High,5296.926726735941
1992,46,116133,92,16,False,High,3827.9964829027203
1993,25,20751,92,15,True,Low,415.0048541881441
1994,32,56218,60,30,True,Medium,1147.3760065873926
1995,44,136649,59,8,False,Very High,5641.062719548956
1996,63,17352,33,30,True,Low,722.539847906766
1997,67,98835,19,13,True,High,3371.751867681383
1998,69,107493,28,48,True,High,3725.7239174040415
1999,24,38927,52,36,True,Medium,736.2597355102747
2000,20,111948,49,1,False,High,4275.231197710714
